path,category,sha256,same_bytes_in_inventory,literal_reference_candidates,storage,disposition,baseline_commit
packages/features/docs/design/unified-feature-factor-engine/archive/2026-03-04-main-design-baseline.md,design-or-decision,0afb8ed48e085ffbec0f89cfc030f03793a292ef11a25c11b119fed0bcc05c73,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/README.md,design-or-decision,edf112e0679b0ef953ef862e644eeebbf74d9dc81e8dbe6acc407c3a460bc12c,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/adr-016-catalog-storage.md,design-or-decision,190574852770d1987167629cabc7da4ed8ed1ca8d3bc0da16bc1d1b9cdf07262,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/design-analysis-report.md,design-or-decision,a2b76a76bc4b6d75fbbe5234e7fd4ee561b5bb640775cf08f5121ce891d9236e,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-13-unified-feature-factor-engine-development-execution-plan.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/design-gaps-complete.md,design-or-decision,c3948dc3bd5e52a48c872c71b23699f43a770321c218a38bea0a52ce760a0479,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/gap-checklist.md,design-or-decision,8b8f5933f1cf25f184640ac1a0a810b3aaef429cbef94b13a384a481c4fc8703,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/issues.md,design-or-decision,4587095bcc9b28da939f132a697bae8814a214b1cc374575f3753b5dd3dc7d43,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md,design-or-decision,0112d15e22909f0254f45b0d53b294f9d0a7fa36db17f86f0e8d97ce5672f717,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-13-unified-feature-factor-engine-development-execution-plan.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md;packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-039-expression-cache-persistence.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/optimization-review.md,design-or-decision,008c9b25d336cf28b3e353c7123ef769c4bd8f7572756925f19de1edd3111708,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-13-unified-feature-factor-engine-development-execution-plan.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/design-analysis-report.md;packages/features/docs/design/unified-feature-factor-engine/archive/design-gaps-complete.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/review-2026-03-15.md,design-or-decision,8e0ac80662674d3fa0139b722eb737e1aa890a4980bc07b2da5582b09d58d8db,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-18-unified-engine-convergence-plan.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/technical-debt-review-2026-03-14.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/revision-questdb-hot-layer.md,design-or-decision,ab4353d9823dd5e1d31c8d912ab8dc3a066ed5345ad191d8050c9f93de9aba5a,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-11-unified-derived-query-design-decisions.md;docs/plans/archive/2026-03-13-unified-feature-factor-engine-development-execution-plan.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/archive/technical-debt-review-2026-03-14.md,design-or-decision,f7e391bb0ca28cabe627407b68d0adfc2383a94485d3915df963b821ff2443fc,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/README.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,design-or-decision,4e515f93b57e689c67f4efcbb3fff0c9f2795be071f91a228bbc1345d039ca48,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/main-design.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-001-ts-cs-nesting.md,design-or-decision,be7ed0d41e9a1dd14447afba85ae66da739a2b02f19cca291019c97cf4082f03,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/archive/2026-03-04-main-design-baseline.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-003-technical-indicators.md,design-or-decision,d1ce428e6ffa0852bf2565bfa70f39382d393808df534ac3259ce4099e0917ec,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-005-first-batch-features.md,design-or-decision,afdc6e3af6da009515032c7e7886bca9b18001ac39f87f80b3d5dd2be271ac66,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-007-operator-catalog.md,design-or-decision,911126a357530fa0df148da0bc890075728bc3ebb0ccdf79fb9824488b3f6051,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-008-normalization-pipeline.md,design-or-decision,a2cec4f6373d3ea7d3898e94b9c05af21a18695d56228c6c8d55a8e91e7b9c81,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-009-ingestion-flow.md,design-or-decision,c4df8ecbf4b8a043bfb6cb3b3efaf9d33fd7ccaf6e718173a83ed18dde444ad9,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-010-catalog-schema.md,design-or-decision,b5ed5711e15343acb913895158b7baeee8c1f78cf9e39c08de12adb65902ec01,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/archive/2026-03-04-main-design-baseline.md;packages/features/docs/design/unified-feature-factor-engine/archive/adr-016-catalog-storage.md;packages/features/docs/design/unified-feature-factor-engine/archive/design-analysis-report.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-029-intraday-postmarket-paths.md;packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-038-operator-versioning.md;packages/features/docs/design/unified-feature-factor-engine/decisions/quality/adr-036-quality-gates.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-031-state-snapshot-abi.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-040-hot-cold-retention-state-namespace-policy.md;packages/features/docs/design/unified-feature-factor-engine/reference/catalog-schema.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-011-streaming-mode.md,design-or-decision,163deb1f31cdcdfc921a3f21ff3700defd4215b594d6ea2e9c2ef28ff1d4a826,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-11-unified-derived-query-design-decisions.md;docs/plans/archive/unified-feature-factor-engine-remaining-tasks.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/revision-questdb-hot-layer.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-013-ts-rank-precision.md,design-or-decision,9f8ab31637daf0715f02b307d5c73888534edf75b7df3cb7fb3684f96d5a2db4,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-015-dag-optimization.md,design-or-decision,ccf172447d894017ae38282af8eba0e58de695f9ffad108600e6d3f5ec971cdf,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-017-factor-service-api.md,design-or-decision,02607aafd8d9160dd9ba15650e5c26e3d87ac66dd3e2f128b6d5f7062e38947e,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-030-online-data-access-boundary.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-018-monitoring-alerting.md,design-or-decision,496bc5908ac21a6fc728977da69f59dfa49d5a04464b65a6c8f8ff9dfbe51c67,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-030-online-data-access-boundary.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-019-testing-strategy.md,design-or-decision,9d480be0bb407e0edd6e4f2a0bb01cb4a0db9d598e1b5a113563231828bfcd63,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-020-deployment-ops.md,design-or-decision,07f5f1ac82a248c1beb6b934f2de060d285c0b69f458a1dc30305d92968d6d6b,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-08-realtime-stream-pipeline-design-v2.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-026-duckdb-positioning.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-028-questdb-hot-tables.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-023-disaster-recovery.md,design-or-decision,6a5409221f251ddc9e9d9b1d12bff3abe51e91751f6c8c67125ba9efe5a88f29,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-08-realtime-stream-pipeline-design-v2.md;docs/plans/archive/unified-feature-factor-engine-remaining-tasks.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/archive/revision-questdb-hot-layer.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-028-questdb-hot-tables.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-029-intraday-postmarket-paths.md,design-or-decision,ed3ab9cd1b80961d343b7d031662f4c04d61b03e188dda37f88a66c0d47385c9,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-11-unified-derived-query-design-decisions.md;packages/features/docs/design/unified-feature-factor-engine/archive/design-analysis-report.md;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-009-ingestion-flow.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-011-streaming-mode.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-023-disaster-recovery.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-030-online-data-access-boundary.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-027-pushdown-strategy.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-028-questdb-hot-tables.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-031-state-snapshot-abi.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-030-online-data-access-boundary.md,design-or-decision,ed52856c0c5acbfc67a441f5f75d0be16175853cb95afd04ef96e1ed3da7720a,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-11-unified-derived-query-design-decisions.md;packages/features/docs/design/unified-feature-factor-engine/archive/design-analysis-report.md;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-011-streaming-mode.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-017-factor-service-api.md;packages/features/docs/design/unified-feature-factor-engine/decisions/adr-029-intraday-postmarket-paths.md;packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-041-research-dataset-spine-availability-contract.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-028-questdb-hot-tables.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-031-state-snapshot-abi.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-040-hot-cold-retention-state-namespace-policy.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-033-derived-query-architecture.md,design-or-decision,4ce1554620501d2bd5d55fc7258a0d8d2fdd108f491cfb8e4451dd5766c3fd99,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-13-unified-feature-factor-engine-remediation-design.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-041-research-dataset-spine-availability-contract.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/adr-035-invalidation-cascade.md,design-or-decision,d7d620ba190f3f38de82a33f577da71f75b0718c8971638fc5a8f3120ad6aa32,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-13-unified-feature-factor-engine-remediation-design.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-002-operator-system.md,design-or-decision,0ff7a2cf8da20434050d72b73cde8b57a04b03705ce9f520af4419565e71b4d7,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-004-expression-syntax.md,design-or-decision,f3f7d1270e37282813c82a2e04f9f961d7515d50d8770021bbdcd521e503dd08,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-006-incremental-computation.md,design-or-decision,3329a4946c3a0fc81bfa7db378d428ad1dfedcbc54c40d045128304ef93a9710,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-012-operator-incremental-impl.md,design-or-decision,5d227ee629eabde3f4787c44126d7bdf45c54014396b3c738607af2943586262,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-027-pushdown-strategy.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-014-expression-engine-core.md,design-or-decision,b6851bc01baf163259203fc5c67d71ba95d43fb055d8f4382d010c527c1781b9,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-038-operator-versioning.md;packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-039-expression-cache-persistence.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-038-operator-versioning.md,design-or-decision,de2d118451acce1f9f2c01dd7aab94a380b31cb6465309fb9f127e2c5e16e840,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-13-unified-feature-factor-engine-remediation-design.md;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-039-expression-cache-persistence.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-039-expression-cache-persistence.md,design-or-decision,62ddc1c5bace1c0e6a65fd9b599761bf0dca0b8959a1ad8b108d47b764c59efd,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-13-unified-feature-factor-engine-remediation-design.md;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-038-operator-versioning.md;packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-043-role-profile-certification-compatibility-manifest.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/core/adr-024-factor-versioning.md,design-or-decision,3706d53c4774c11d42364570ce58c1e2b771bc631ce13e449acecebfc9b1a0be,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/core/adr-032-unified-derived-semantic-model.md,design-or-decision,1f0d33f3bdcdb86cdc616744ba56806c5153956303153a278692de47dedd4d6f,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-13-unified-feature-factor-engine-remediation-design.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/2026-03-04-main-design-baseline.md;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-038-operator-versioning.md;packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-039-expression-cache-persistence.md;packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-041-research-dataset-spine-availability-contract.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/core/adr-034-publication-lifecycle.md,design-or-decision,336b567eac895216b329d9971250d1f5b6240413621d89b26eb08c3616271251,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/archive/2026-03-13-unified-feature-factor-engine-remediation-design.md;packages/features/docs/design/unified-feature-factor-engine/README.md;packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/quality/adr-036-quality-gates.md;packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-041-research-dataset-spine-availability-contract.md;packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-042-shadow-publish-dual-read-diff-protocol.md;packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-043-role-profile-certification-compatibility-manifest.md;packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-040-hot-cold-retention-state-namespace-policy.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/quality/adr-021-pit-consistency.md,design-or-decision,45dd740b0c38c6a5dc1ad2845810d16cc4d84f93d5df06ec28b2f1bc9d6a0ee7,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md;packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-041-research-dataset-spine-availability-contract.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
packages/features/docs/design/unified-feature-factor-engine/decisions/quality/adr-022-correction-handling.md,design-or-decision,2aeb0f8f4108b72391f7255ac42ac4b82d0b883089515d6ca34d8186343717cd,1,docs/engineering/material-migrations/2026-09-08-batch-2.csv;packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
